text,label,keyword_found
"어, 어떡해?",-1,
근데 저러면 안 누를 수 없잖아,-1,
"맞다, 맞아, 맞아.",-1,
어 회복돼 회복돼 어 회복된 상태야,-1,
한 번 밑에 땅에 걸릴거 같단 말야,-1,
일어나!,-1,
이거 굳이 같은데?,-1,
자 레게노 또 까불지 말구요,-1,
"넌 사람 아니잖아,",-1,
"어, 어, 어, 고마워요.",-1,
걱정하지마,-1,
뒤로가 뒤로가 뒤로 아이고 아유 아유 아유 아유 아유 아유 돈이 앞으로 가시오 아유 아유 아유 아유 죄송해요,-1,
손절 날이 뭐지 하고 생각하다가 W 못 눌렀잖아요.,-1,
커스텀 맵 해보자.,-1,
돈 많이 돈 많이.,-1,
쉽잖아.,-1,
와 와 진짜 쏘리 와 진짜 쏘리 주의 한번 왔다 한번 왔다,-1,
루테움 움직인다 움직이지 마 아악 오 와르르 와르르가 아니라 와르르 와르르는 뭐야,-1,
에?!,-1,
나다 나다 나다 나다 나다 나다 아니!,-1,
저 밑에..,-1,
그냥 시행착오 가. 어 버튼이 달려?,-1,
세 칸은!,-1,
아 돈님...,-1,
얼마 안남았어.,-1,
"안 돼 콩콩아, 2명 동생이면 어떻게 될까?",-1,
웃길래 한 거 아니잖아,-1,
야 차라리 내가 나을 수도 있어,-1,
"가고, 가고, 가고.",-1,
오랜만에 뭐야?,-1,
왜 안 봐줘 깡이 좋아졌어,-1,
점수?,-1,
그래 그래 어 왜 이러지?,-1,
아 감사합니다.,-1,
말하면 안 될 것 같아.,-1,
이게 끝과 끝이야.,-1,
저거 방금 대가리가 수현이였는데?,-1,
오 괜찮은데?,-1,
응 알아서 해 알아서 해줘 나도 앞에 키만 눌러 전 안 누르고 있을게,-1,
누가 이걸 못 해.,-1,
아 저는 염선혜입니다.,-1,
승리!,-1,
여러분 에피타이저에요,-1,
"이렇게 쓰자, 이렇게.",-1,
아야 아야 아야 아 두 번 맞았다 마맛!,-1,
빨리 와 빨리 와 내가 보기에는 2층으로 쌓는게 나아,-1,
얘들아 주황색!x3 얘들아 주황색!,-1,
우주와마를 천사로 만들수도 악마로 만들수도 있습니다,-1,
본게임 갈게요.,-1,
이 ㅂㅅㄲ야!!,-1,
너의 마음 나의 마음 두구두구 눌렁눌렁 쿵쿵 독에 걸렸노 독에 걸렸노 아름다운 육하라 독에 걸렸노 속에 걸린 뭐?,-1,
5승차 한 번만 더 지랄해봐.,-1,
잠깐 좀 더 붙여 좀 더 붙여 좀 더 붙여 내가 맞춰줄게 가!,-1,
"편하게 한 번 가볼까,",-1,
아 빡아치키 너 키보드 처음 만지지?,-1,
말.,-1,
아니 뒤로 가야지 저거는 씨발 내 얘기는 왜 대답 안 해줘,-1,
가는 중. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,-1,
이제 막아줘 이제 막아줘!,-1,
나 흰색 만약에 나오면 채워줄게,-1,
근데 내가 봤을 때 여기 초반만 칼출하고 체크포인트 먹으면 쉬울 것 같아,-1,
어 게이지 게이지 신경써,-1,
된 것 같은데?,-1,
진짜 오빠 얘 이걸 밀지 않아!,-1,
"문 이미 크게 떠 있긴 한데, 더 크게 뜨란 말이야.",-1,
아아아아아아아아아아아아아아아아아아아아아아아아 아니 비키라고 아니 처주가 비키라고 이거 좀 내줘,-1,
내가 수alal la clip 야,-1,
6까지 가려고요.,-1,
나도 갇혔다고!,-1,
여기가 대체...,-1,
아니 두 칸만 하면 안 돼,-1,
뒤지기 싫으면 딱 잡으라고 노란색이!,-1,
머리로!,-1,
"죽어!x3 야, 내가 잘했는데?",-1,
어떻게 빨아들여요?,-1,
"아 완전 운이야, 그냥.",-1,
아니 막다가 니가 만든다고 나오라고!,-1,
살았네?,-1,
야야야야 올라가서 오네들 다 때려버려 왕자계순죽입니다,-1,
"아, 번개가 없어.",-1,
"빨리 앞으로 가봐, 앞으로 가.",-1,
그니까 아 재밌네,-1,
하나 둘 셋 아!,-1,
"자, 기우자 출발!",-1,
아 그런거 같다,-1,
팽돌아 힘내!,-1,
없어요.,-1,
잠깐만 해봐 해봐 해봐,-1,
올라!,-1,
아까 그대로 해.,-1,
죄송해요 형!,-1,
됐다 야야 빨리 화해폭탄 화해폭탄 위 아래 위 뒤 아래 나 가만히 있을게,-1,
아 근데 블락 차이즈랑...,-1,
원펀치 그냥.,-1,
X. 나쁘다!,-1,
에에에 석기야 누나다 으아아 누나다,-1,
빨간색 저 도깨비는 존재하고 있네요.,-1,
자 비켜줘야죠,-1,
여기서 한 번 따닥.,-1,
개새끼..,-1,
오오 깜짝 놀랐구나,-1,
빨리 넘어와,-1,
"여기 잡을 준비해, 빨리!",-1,
아니 안 끝났어!,-1,
이치노카타 이치노카타 아이씨 승리!,-1,
멈춰 멈춰 멈춰 고� разбㅔ어�ärt 저기 위에 1칸?,-1,
오 손 잡아준다 오 내가 잡아줄게,-1,
아아 딱딱띠락똑 따라딱똑 무릎 딱딱띠락똑 따라딱똑 이거 알잖아,-1,
욕해 욕해,-1,
이거 원코인 해야돼,-1,
"자, 꺾습니다.",-1,
누나 비행기 마렵네,-1,
야 일곱명?,-1,
애기 출발.,-1,
내 머리에 쏘는 거 가능?,-1,
아니 이거 언니까지 내려와야 돼,-1,
야 진짜 꺼져 이제 이제 이제 이제 진짜로 할거야,-1,
미래 꿈이 나비 넥타이 수공업사야,-1,
할아버지야?,-1,
잘 살고 계시네,-1,
누구야,-1,
도와줘요!,-1,
자 7명이 올라가야 돼요,-1,
그냥 혼자 가면 돼.,-1,
"야, 꺼져라.",-1,
솔직히 조금만 갈 수 있게 하자.,-1,
멈춰.,-1,
저기 민트초코 잘한다 민트초코 따라가 휴~~ 올롤롤롤 얘들아 어디야?,-1,
지하?,-1,
님들 뭐하?,-1,
야 버튼터치 나 힘들다,-1,
"어, 뒤져.",-1,
"딱딱, 딱딱, 딱딱 한 다음에 딱딱 하면 되잖아요",-1,
X. 빠져 빠져 관전하자.,-1,
야 이렇게 비켜 피해 피해 얘들아 피해 일단 딜할게 막아줘야 되는거 같은데?,-1,
맞췄어!,-1,
뭐 하는 거냐고 지금!,-1,
이때!,-1,
그래서 구슬이 하나도 없어요?,-1,
죄송해요,-1,
어떻게 하는거야?,-1,
"핸드폰으로 게임하나, 저거?",-1,
아 나 혼자였어?,-1,
강아지 좋아.,-1,
내가 맞았어!,-1,
아아 빨리 이동하자,-1,
아 나와 나와봐,-1,
아아 이거 그거 아니여?,-1,
뭐라고요?,-1,
아유 아유 아유..,-1,
우리 아 잠깐만!,-1,
내가 누군지 맞히는 거야?,-1,
아 이렇게 밀고.,-1,
연우님 눌러!,-1,
응 내꺼야,-1,
야야야 빨리 빨리 야 문 여는거 뒤집게돼 문 여는거 뒤집게돼 길 비켜줘,-1,
나도 연승을 해야 되는데.,-1,
나 먼저 가도 돼?,-1,
애기..,-1,
다음 타자는 난가?,-1,
왜 안 떨어져?,-1,
"아, 고마워",-1,
한 번 더!,-1,
이번엔 좋았어,-1,
나 번개가 없어.,-1,
"어어, 어어, 어어.",-1,
그 아아 으헣헤erer 아야아 ening 아하하하 어 잠깐 laf 아무나?,-1,
한번 저까지 가고 싶어.,-1,
요쯤 있으면 괜찮을 듯?,-1,
아 어려운 거 걸렸어,-1,
긴장을 놓지 말라고.,-1,
아 그러면 제가 노랑으로 가야죠,-1,
가만히 가만히 가만히 그렇지 뭐야,-1,
다행이다.,-1,
아우 죽어도 쏴,-1,
왜 가고있어요,-1,
니들!,-1,
"이야, 형준아!",-1,
악녀야?,-1,
그냥 드럼킹 뭐야,-1,
진짜 개 극악이야!,-1,
저거 어떻게 해야 되냐?,-1,
맨 앞이 제일 어려울 것 같아요.,-1,
내가 빨리 들어가야 돼!,-1,
이야아아아아아아아 어 저 위에 가야 되는데?,-1,
맨 뒤로 오시고 빨간색 강은들로 오세요.,-1,
아 요건 안전하고 자 이거 어떻게 처리하겠어요,-1,
에이!,-1,
D님 방금은 조금 아쉬웠어요.,-1,
얘들아 어디야?,-1,
아직 살아있어.,-1,
앗 따가워!,-1,
안 넣어?,-1,
아 이러면 안 되는데?,-1,
또 애니 프사야?,-1,
"자기 자리만 해, 자기 자리만.",-1,
오 굿 굿 아 뭐야,-1,
아까 위 magic 하는 사람 맞아?,-1,
네 좋았습니다,-1,
지금 9칼 근데 참고로 말씀드리자면 제가 좀 든든해요,-1,
맞음,-1,
1번 2번 나 나쁘지 않아,-1,
오오오 오오오 도밍고 살면 돼,-1,
아 님들 아이큐 테스트 몇 나왔어?,-1,
겁쟁이들의 쉼터네,-1,
코팥집?,-1,
누르지 말래,-1,
좀 아 나와봐,-1,
이거는 근데 은근히 쉬운 편이야,-1,
선행!,-1,
아앍!!,-1,
나 맨 뒤에 할게,-1,
오 됐어,-1,
머쌉.,-1,
저래도 안돼,-1,
여기 봐봐,-1,
아니 빠른데?,-1,
아 왜 옆에 맨파 하이 일단 반응한다!,-1,
야 니 공 놓쳤대요,-1,
땡가리!,-1,
오 신맵이다,-1,
이 새끼 어디서 눈을 그따그로 떠?,-1,
밟아줘야 돼 걱정하지마,-1,
좋고?,-1,
우리팀 안돼!,-1,
"이거 아이, 구라야.",-1,
김치 넘어가 그랬제 그 다음에 연호님이랑 달라붙기 싫어요,-1,
"어, 어, 어, 야 밀어, 밀어, 밀어.",-1,
아 입술이 고장났나봐,-1,
저 똥 싸는 새끼들 어떡하냐,-1,
"이거야, 바로 이거야.",-1,
줄 건 줘 뚫어야돼!,-1,
아니 도깨야!,-1,
12라운드요 12?,-1,
한명이 한명씩 먹어가지고 나 본인에서 풀려나는 순간 바로 뛸거야,-1,
19만 그냥!,-1,
돌빡이 돌빡이에서 계속 돌빡이라고요?,-1,
돈 걸리고 안걸리고 비교해야 된다,-1,
애기 새끼 귀때기 잡아가지고 그냥 새끼야,-1,
어디요!,-1,
바뀌었다,-1,
여기 매달렸어.,-1,
움직이는군요,-1,
너무 끔찍했던거 뭐야?,-1,
젤리야 올라와!,-1,
"아니, 그걸 연못을 흘리고 호수를 얘기한 거야.",-1,
1등까지 6등 해놓고!,-1,
그러니까 어.,-1,
가장 높은 사람이 1등 야 남은 시가 얼마 gone 시가 Barton 내려가 안돼,-1,
그냥 자기 구역거 채우면 될 것 같은데 뭐야,-1,
"여기, 여기다 깨면 안 없어지려나?",-1,
야 어렵다니까?,-1,
일어나.,-1,
야 선혜야.,-1,
탑 세워 탑 세워 탑 세워봐,-1,
깬 거 아니야?,-1,
깔끔하다,-1,
네 자 이게 뭐야,-1,
헤이!,-1,
2번 간다 할 수 있지,-1,
계단!,-1,
다들 어 어 어 미안 미안 미안 아 이거 막혀지고 떨어질거 같았어,-1,
오 이거 뭐야,-1,
내가 먼저 할게,-1,
회색만 가봐.,-1,
잡고 쉴 수 있나?,-1,
여기 있다아 같이 아 여깄네,-1,
우와 이거 뭐야,-1,
포기해.,-1,
잘한다 잘한다 잘한다 잘한다!,-1,
야 저거 아예 쭉 내려갔을때 절로 가야되는데?,-1,
누가 떼봐.,-1,
그냥 가도 되는구나.,-1,
나 멍때림 됐나?,-1,
그냥 앞으로 가 자 내가 할게 하나 둘 셋 야 콩콩이 2층 와 2층 와 콩콩이 3층 가,-1,
우리끼리 붙어있어봐,-1,
내려갈게.,-1,
이 공 때리지 마,-1,
너저라 진짜 야 저거 공감성 신경을 내가 아니래,-1,
봉쇄죠?,-1,
밟고.,-1,
야 우리 8년종통 양띵그루야 하나 둘 셋 야 나한테 좋은 방법이 있어,-1,
야 소연아 쟤 살려줘,-1,
아까 더위도 했잖아.,-1,
밀어 밀어!,-1,
빨간물고기.,-1,
"와, 이러면 바로 패스죠?",-1,
자 밑에는 블랙홀 생겨서 이제 가기 힘들어졌어요.,-1,
너 아몬드가 먹었어?,-1,
밑으로 조금만 내리자 안 보이는데?,-1,
"야 들어온 사람이 여기 벽에 처박혀 있어, 그냥.",-1,
야 바나나 던져!,-1,
나 나오는 순간 각오해,-1,
"그럼 바꾸자, 그럼 바꾸자.",-1,
800억..,-1,
아니 한 개라 보여줘.,-1,
왜..,-1,
근데 폭탄 뭐야,-1,
안녕하세요.,-1,
아 쉽네,-1,
난 댕균씨한테 좀 정의가!,-1,
이거 떨어지면서?,-1,
나 이거 진짜 운빨이잖아,-1,
호들갑 개쩌네 그냥!,-1,
괜찮냐?,-1,
도와줘!,-1,
존나 매워,-1,
"아자니 저 다리 잡아 뭐 야, 이거 잡아!",-1,
뭐하�しょged손 examining 웬악이의 힘이잖아,-1,
... 저게 어떻게 갔대?,-1,
"죄송해요, 죄송해요.",-1,
한 명만 밀어주고 자 이거는 이제 한 명씩 밟아야 돼요,-1,
일단 밀어보자.,-1,
내려 이제 야 큰 배를 타자 우리가 다 왔어,-1,
이건 내려야 돼.,-1,
막..,-1,
와.,-1,
보기네네 콩콩아 절대 뱉지마라 절대 배지마라,-1,
7이라는 숫자가 있는데?,-1,
찾았다 찾았다 찾았다?,-1,
나 도와준거야,-1,
아 2로 공격한다!,-1,
무조건 죽어,-1,
W님 제가 역시 더빙맨 밖에 없잖아요,-1,
그렇지 갈게 갈게 바로 바로 바로 바로 연호 반응할 준비 연호 반응할 준비 윤료랑 어 그치 그치 그치 그치 야 여기서 지금 지금 지금 자 여기서 반응할 준비 바로 한 방에 한 방에 가 한 방에 가 슈우우우우우우우우우 자 1스테이지 가볍게 클리어했다,-1,
이거 절약당했어,-1,
더 큰 거 밟고 가고 싶었는데.,-1,
내 타이밍이 신이거든.,-1,
진짜로.,-1,
혼자 떨어지지?,-1,
아 야 괜찮아,-1,
나 보는중이야,-1,
같이 가야 돼,-1,
죄송해요 형 !,-1,
이 중에 열쇠만 딱 골라서 먹어야 되는 거야.,-1,
야 이거 다주가 개 똥 싸놔서 이거 못해.,-1,
장훈이 끝.,-1,
너 여기 가만히 있어.,-1,
포기해!,-1,
저 탬버린 꺼내야 될 거 같은데 탬버린이 아니라 조탄가 저거?,-1,
어어어어어!,-1,
공 살리고 저랑 노테랑은 약간 언니랑 셋이서 병업하죠,-1,
이제 어떻게 해야 되는지 알겠나?,-1,
두 개 또 굴려.,-1,
바람 불 때 뒤에서 걸쳐서 타면은 안 밀려서 떨어지는 것 같아,-1,
빨리 깨자.,-1,
"형준아, 뭐 잡고 있어!",-1,
아 잘한다,-1,
아 제발 잘라주세요!,-1,
말 잘 듣고 있어.,-1,
어 개질렸어.,-1,
야 3개 정상의 골키퍼들 나 봤어,-1,
다이 야,-1,
오 약간 미는게 있는데 아 미는건가보다,-1,
저거에 한칸 밑에 내려줘야되 저거 무슨 말인지 이해했다 저거 돈풋이 뭐지?,-1,
여기서 한 명이라도 스페이스 빼면 다 죽는 거야!,-1,
부딪치지 마!,-1,
어떻게 보이냐,-1,
열쇠는 잘했네.,-1,
뭐 어 좋아,-1,
아이고 어이구 더위가 잘 막는다 야!,-1,
패버린가?,-1,
얘를 못 참겠다,-1,
가운데 딱 한 명 정도만 서 있을 수 있어,-1,
아니 배열 본건가?,-1,
안 먹어?,-1,
어 빨라졌어,-1,
대망의 쓰레기 매치.,-1,
근데 내가 너무 히트를 많이 줬다,-1,
끼어라.,-1,
보니까.,-1,
반응할게!,-1,
"아, 아우, 뒷목.",-1,
1년 전에 아 뭐해,-1,
저 하면은 여러분이 하나씩 치킨 사주시면 저요.,-1,
민트가 문제네.,-1,
"밑으로 가, 쟤네?",-1,
저 동그란 뱅이가 언제까지 올라갈지 몰랐어,-1,
뭐.,-1,
MY 자리 오지 말라 했어.,-1,
"진짜 문 찾는 거거든,",-1,
그래 그런 다음에 돌려 돌려봐,-1,
그렇지 마라!,-1,
너는 가지 마.,-1,
해라고요?,-1,
지금 보기 좋아?,-1,
이거 오 오 오 오 날라차기가 안되잖아,-1,
와 진짜 안 맞지 않았니?,-1,
암전 때 움직이는데 어두울 때 움직여주는 거야!,-1,
아니야 그건 그러면 안돼,-1,
"아니 이거 방패 저거 빨간 거 나올 때는 뒤에 있어, 그냥.",-1,
나 설정 바꾼!,-1,
크게!,-1,
남봉도 와야지.,-1,
올라가서!,-1,
아잉?,-1,
던져!,-1,
삭!,-1,
그 쪽 밑에 사람이 있는데요 어디여?,-1,
아 네 아아 제일 끝으로 잡혔다가 하면 저 저 저 저 삼식님 저 그쪽 아 처음자리 해야겠다,-1,
문을 크게 뜨란 말이야.,-1,
어두울 때 움직이는데 그대도 멈춰라,-1,
다음은 3플레이어가 아닐까?,-1,
집착할게요.,-1,
이렇게 피하면 되는 걸 그거를 또 건드리고 가냐!,-1,
이러면 누가 그때까지 문제였는지가 나오긴 한다,-1,
"아, 전혀, 전혀 아니야.",-1,
아니야,-1,
바꾸게 해줄게.,-1,
근데 진짜...,-1,
나 한 명씩 노려 나 무겁거든,-1,
"와, 월드 클리어!",-1,
망버리기 탓!,-1,
지금 올 때 야 저거 남은 거 밟지 마,-1,
이번에 된규이가 합장스벌레 된규씨 정원 믿어요 정원 믿으세요,-1,
빨리가 빨리가 가가가 벽기 올라가야돼,-1,
4번!,-1,
올라가.,-1,
그리 박아.,-1,
휴...,-1,
뭐..,-1,
개 잊어보라고!,-1,
"와, 아우니가 피했습니다!",-1,
나 긴장돼 나 긴장될지도 나 약간 긴장될지도 굿 아 좋다 좋다,-1,
여긴.,-1,
"연호야, 박수 쫙쫙 치지 말고 빨리 들어가라.",-1,
와 진짜 여기서 죽어버리면 진짜 재밌겠다잉 와 진짜 여기서 죽으면 진짜 재밌겠다잉 움직여있어!,-1,
멈췄어.,-1,
너 처음 봤어!,-1,
여여여여 미안하다,-1,
윤호님 데려와 데려왔어,-1,
응 아니?,-1,
진짜로 마지막 파크 우리가 처음에 이런 걸 깨보는 거 같아?,-1,
내가 갇혔는데 아무도 안아주고 진짜 너무해.,-1,
"네모 어디 있었어, 네모!",-1,
무조건 날아다니지,-1,
얘들아 이거야,-1,
다 할 수 있어,-1,
자 간격질 좀 띄우자 눈곱 높아지면 앞으로 땡겨야죠,-1,
내가.,-1,
근데 우린 어쩌지?,-1,
한명 한명 뭐야,-1,
빼기?,-1,
나 감상했어,-1,
날라서!,-1,
W 너 아니야,-1,
"아, 너무 어이가 없어.",-1,
뭐에요!,-1,
열심히 할게요,-1,
"어, 이게 맞는 거 같아.",-1,
게임이 착하네.,-1,
뭘 선의 콩콩이야...,-1,
지금 지금 2시간 돌파했는데 한번 깨보자,-1,
가만히 있어봐,-1,
먹어야 돼,-1,
로켓트 로켓트 로켓트 개꿀입니다,-1,
발음을 똑바로 해요!,-1,
아 부담스러워 내가 해줄게,-1,
내가 먼저야!,-1,
이거 방법이 없는데?,-1,
괜찮아,-1,
근데 어차피 아이고 아이고 하나를 살려 하나를 살려 하나 열쇠로 가면 돼,-1,
그냥 죽을 때까지 기다릴까?,-1,
잠깐만 여기서 올리고 너가 그냥 가 그렇지 가버려,-1,
파란색 내가 움직여야 돼!,-1,
아니 폭탄이 뭐야!,-1,
저거 애기들 한 번 깔짝 할 거야 깔짝 갑시다,-1,
가만있어,-1,
야 야 지옥에서 날아 들어왔다,-1,
그렇지~!,-1,
가야지,-1,
우와우.,-1,
축하할 때 원래 껴안아줘야 되는데 껴안아 준 적이 없어서 그래,-1,
"세트 피톤, 아 피톤이다 피스톤이 아니라 생각보다 우리 많이 올라왔는데?",-1,
거짓말 안 치고 멈춰 멈춰 멈춰 문 열고 나쁘지 않게 했어,-1,
나도 나도 아직 괜찮아,-1,
저것도 잘해요.,-1,
야 넷이 가 넷이 가 넷이 가 넷이 가 오 홈채 했어,-1,
이렇게 으아아아아아 형 새끼를 죽이네,-1,
진짜 괜찮아 아아악 경기 받기 전에 했었어야 됐어,-1,
자 내려오세요,-1,
점스 마지막 황금 승리 그리고 마지막으로 황금으로 왁!,-1,
내 집탕 어택 내 집탕 어택 드라이팬 어택 안돼 진원 씨 한수야 한수야 자리해줘봐,-1,
다른 사람들이 만들어 놓은 건가?,-1,
야 거리만 불가 아니 너 한 번에 뛰어야 돼,-1,
역시 MVP!,-1,
알겠어,-1,
이 개빡다가리 ㅅㄲ!,-1,
책 가지러 가야겠다,-1,
어 나 있어요,-1,
x2 기절 했어,-1,
너희들이 엄청난 팀웍을 발휘해서?,-1,
아니 야 저거 개사기야,-1,
이거 잡아당겼어!,-1,
사과했잖아 개새끼야!,-1,
야 이번엔 진짜 이기면 한솔아 너 먼저 가,-1,
여기로 가야 되지 않을까요?,-1,
안 찡그린 상태면 회복될걸?,-1,
아니 근데 귀신 진짜 귀신 진짜 개족하게 생겼어,-1,
잘살렸다,-1,
뒤에 세 번.,-1,
방금도 A가 눌렀어,-1,
코코가 코코가 생일인데 빨리 좀 깨자 코코가 아이고 아이고 야 근데 이거 야,-1,
이거 눈꽃형이 먹으라고 만들어 주는 거야,-1,
내가 골프할게 내가 골프할게,-1,
이렇게 왔다갔다하면서 조절하면 조절하는거야,-1,
구치형 정말 실망스러워,-1,
그럼 이렇게 해보자 8명이 다 한 것과 그 서열로 5위까지만 한 것과 뭐 이런 걸로 해볼래?,-1,
이거 모르겠는데?,-1,
야 딜이 왜 이렇게 안 나와?,-1,
그렇지 로버형.,-1,
연우 내려가야 돼.,-1,
야 잘 봐줘야 돼,-1,
이거 3단계인데요?,-1,
어르신 올라간다,-1,
해파리랑 고양이 또 있어.,-1,
대박이야,-1,
다음 섬으로 가기 위해 두 개의 주사위로 굴리겠습니다,-1,
두 분?,-1,
각베는 내가 죽여.,-1,
"가, 가, 가.",-1,
휴후...,-1,
"여기 계단이죠, 계단?",-1,
들어가!,-1,
그렇지!,-1,
아 이런 느낌!,-1,
이 와중에 한줄을 했어?,-1,
안 꺼져!,-1,
한 번 더 그러면 배반 구해요.,-1,
아니 뭐야!,-1,
막 타면 안돼,-1,
저는 비행기에요.,-1,
아유 죄송합니다,-1,
합쳐서 4 5 워더 0.0 1초 봤어,-1,
딱 그 정도에서.,-1,
선영아 아래 10초 후추야 잠깐만 나봐 후추 나봐,-1,
맛샘 맛샘!,-1,
A씨!,-1,
어 망령처럼 거기 있어,-1,
"악어 봐봐, 진짜.",-1,
그냥 여기 어려워?,-1,
이거 가든!,-1,
맛샘 살려줘요!,-1,
그러니까 욕하시든지 뭐 난 눌러도 상관없어,-1,
오 굿.,-1,
따닥따닥따!,-1,
난 진짜 잘해놨어.,-1,
어어 어어어!,-1,
아 먹어봐요,-1,
유선태로 앞으로 가볼까?,-1,
장훈 끝.,-1,
어후 뭔가,-1,
아니 호나?,-1,
그렇지 가만히 있어 밀어 앞으로 밀어 다 밀어 그렇지 밀어 다 앞에 눌러야 돼,-1,
"안 돼, 안 된다고!",-1,
위에 사탕이 없는데?,-1,
자 여기 갑니다.,-1,
일단 레게노 그냥 올려줍시다 우리 맨 위에 내꺼임,-1,
열렸어,-1,
공궁아 자 먼저 올라가 있어 알았어,-1,
우린 알았다!,-1,
아온이 올라가고 윤료 올라가고 채원이 올라가고 에헤이 괜찮아 채원이 괜찮아 그럴 수 있어 채원이 그런 거 한두 번 아니니까 괜찮아요,-1,
야 또 막아주긴 해야 되지 않을까요?,-1,
아 혜안이 진짜 치킨 안 주려고 진짜..,-1,
리뷰거든요,-1,
왜 이렇게 잘 싸워.,-1,
어어 봉 본인들이 안 맞았나 봐,-1,
A팀 너무 잘하신다.,-1,
호치 한명씩 한명씩 한명씩 줄 안고 이게?,-1,
수현이형 아니 스페인 출발 누르지 말라고 찐빡 영원아 아니 그때 나 약간 수현이형 보면은 약간 그래 약간 야 비켜 비켜 야!!!,-1,
우리 겪었잖아,-1,
이거 뭐죠?,-1,
네모 대가리 움직여!,-1,
오~!,-1,
누가 먼저 가냐!,-1,
와 진짜 저거 하나 이거 언제 되냐?,-1,
"위에 올라가야지, 그렇지!",-1,
아니 왜 나야!,-1,
야 앞으로 가 쏴라 각별.,-1,
"4개만 먹으면 돼, 4개만.",-1,
"아니, 봐봐.",-1,
이게 이렇게 오래 할 게임인가?,-1,
아니 아니 아니 아니!,-1,
안심이 된다.,-1,
있어요!,-1,
어 제발 시키야!,-1,
아니 마마..,-1,
배고프니까 아 이거 먹어야 된다,-1,
아니 왜 안 쏴 강수현!,-1,
이거는 뭐야 잠깐만 한 명씩 한 명씩 한 명씩 한 명씩 한 명씩 얘들아!,-1,
"아, 쩔어, 쩔어!",-1,
되나?,-1,
아 님들 다음 생에 만나요,-1,
저 억지로 화나는 척 억텐으로 짜증나는 척 안 하겠습니다.,-1,
나도.,-1,
예스!,-1,
나 진짜로 2. 피해 의식 생길 수 밖에 없어 어서 어서 어어어어어?,-1,
호추임,-1,
자 천천히 좋다 할게 우리가 그렇게 많지는 않아 타이밍만 잘 맞추면 어 잠깐만 많아 보이는데?,-1,
자 이렇게 신맵일 땐 어떻게 하냐,-1,
내가 봤을 때!,-1,
"아 여기, 어어!",-1,
뭔소리에요?,-1,
내가 실수 있어.,-1,
3 2 1 됐다!,-1,
"아, 내보내!",-1,
야 잘하세요,-1,
홀드 B 이거 눌러가지고 길게 눌러서 포기하기 전우진한테 당했습니다.,-1,
할 수 있어!,-1,
와 형 저러니까 형 준우승이랑 차이가 많이 나네,-1,
공 뭐야,-1,
야 지금 상황 봐라,-1,
"어, 됐다!",-1,
"야, 계란 쌓자.",-1,
와 물고기 씨!,-1,
다 왔어요,-1,
어 아 두대만지면 죽는구나,-1,
아아아아 뭐야.,-1,
그거 장난친 거예요.,-1,
야 피가 엄청 많아,-1,
겁쟁이.,-1,
사람 막는게 왜이렇게 재밌니야?,-1,
와 든든해 지금 얘들아?,-1,
아아 어 이제 저기 위로 올라가는 건가 봐,-1,
그렇지 엘베 타야지!,-1,
아 왜?,-1,
내가 아까 말하긴 했는데.,-1,
하하하 자자자!,-1,
우와 우와 아 여기 훅선생인데 아니 왜왜왜 이리와,-1,
진짜 깝치지 말고 올라와.,-1,
준혁 근데 왜 너가 죽으니까 아무 말도 없어?,-1,
오 이거 무한히 반복이야?,-1,
아우 맛있겠다.,-1,
어 또 연결된 거다,-1,
너무 좋아요!,-1,
계속 땡겨 땡겨 땡겨,-1,
What?,-1,
"자, 분홍색은 리타가 합니다.",-1,
이거 누가 하자 했어,-1,
사모야,-1,
아니 왜!,-1,
근데 어 또 온다,-1,
"거기 가면 안 될 거 같은데, 빛으로?",-1,
영식이 화난 거 아니지?,-1,
밥 안드신 분 있어요?,-1,
야 공이 순간이동하는데?,-1,
"따딱, 따딱, 따딱, 따딱.",-1,
아니 비켜봐 비켜봐 사봐봐 사봐봐 사봐봐,-1,
야 비켜 비켜 살릴 수 있으니까 꺼져 살릴 수 있으니까 꺼지라고 꺼져 꺼져봐 꺼져봐 꺼져봐 오!,-1,
이 아래 위 뭐..,-1,
으어워어어어어 으어워어어어 으아워어어어 오오오오오로오오오오오 야야 또 올라와!!,-1,
언니 혹시?,-1,
이것까지 하고 반은 다음에 하자,-1,
두근 슛!!!,-1,
일로 와.,-1,
좀...,-1,
좀 가만히 있어,-1,
영어 못 읽어?,-1,
지금 좋다,-1,
"야, 지금...",-1,
x2 무조건 죽는거야,-1,
여기 하지마!,-1,
이건 뭐야?,-1,
점수 차 지금 완벽하게 압살 중입니다.,-1,
아 나 너같이 안 뒤져 와,-1,
"오, 한 번에 간다고?",-1,
자 가고.,-1,
캐릭터가 엄청...,-1,
아 한 번 더 그렇지,-1,
그런거 없습니다,-1,
계단 타.,-1,
그럼 약집시켜봐 약집시켜봐,-1,
"갑시다 고 고 고 고 고 고 쭉쭉 가, 쭉쭉 가.",-1,
아 빨리 가!,-1,
있어요.,-1,
축하해 나를 믿겨 아까 루테 때문에 못들어와요,-1,
얘들아 빨리 타,-1,
잠깐만 아잇 잠깐만 으!,-1,
때리세요.,-1,
노랑이가 맞췄는데?,-1,
헛이 뭐라했어?,-1,
나 이거 이거 설정 뭘 먹어?,-1,
꽃이 주먹으로 때립니다.,-1,
깔짝 깔짝.,-1,
